r,c,o,a,count
1,17,0,0,1
1,17,0,1,0
1,17,0,2,0
1,17,0,3,0
1,17,0,4,0
1,17,0,5,0
1,17,0,6,0
1,17,0,7,0
1,17,0,8,0
1,17,0,9,0
1,17,0,10,0
1,17,0,11,0
1,17,0,12,0
1,17,0,13,0
1,17,0,14,0
1,17,0,15,0
1,17,0,16,0
1,17,1,0,17
1,17,1,1,0
1,17,1,2,0
1,17,1,3,0
1,17,1,4,0
1,17,1,5,0
1,17,1,6,0
1,17,1,7,0
1,17,1,8,0
1,17,1,9,0
1,17,1,10,0
1,17,1,11,0
1,17,1,12,0
1,17,1,13,0
1,17,1,14,0
1,17,1,15,0
1,17,1,16,0
1,17,2,0,120
1,17,2,1,16
1,17,2,2,0
1,17,2,3,0
1,17,2,4,0
1,17,2,5,0
1,17,2,6,0
1,17,2,7,0
1,17,2,8,0
1,17,2,9,0
1,17,2,10,0
1,17,2,11,0
1,17,2,12,0
1,17,2,13,0
1,17,2,14,0
1,17,2,15,0
1,17,2,16,0
1,17,3,0,455
1,17,3,1,210
1,17,3,2,15
1,17,3,3,0
1,17,3,4,0
1,17,3,5,0
1,17,3,6,0
1,17,3,7,0
1,17,3,8,0
1,17,3,9,0
1,17,3,10,0
1,17,3,11,0
1,17,3,12,0
1,17,3,13,0
1,17,3,14,0
1,17,3,15,0
1,17,3,16,0
1,17,4,0,1001
1,17,4,1,1092
1,17,4,2,273
1,17,4,3,14
1,17,4,4,0
1,17,4,5,0
1,17,4,6,0
1,17,4,7,0
1,17,4,8,0
1,17,4,9,0
1,17,4,10,0
1,17,4,11,0
1,17,4,12,0
1,17,4,13,0
1,17,4,14,0
1,17,4,15,0
1,17,4,16,0
1,17,5,0,1287
1,17,5,1,2860
1,17,5,2,1716
1,17,5,3,312
1,17,5,4,13
1,17,5,5,0
1,17,5,6,0
1,17,5,7,0
1,17,5,8,0
1,17,5,9,0
1,17,5,10,0
1,17,5,11,0
1,17,5,12,0
1,17,5,13,0
1,17,5,14,0
1,17,5,15,0
1,17,5,16,0
1,17,6,0,924
1,17,6,1,3960
1,17,6,2,4950
1,17,6,3,2200
1,17,6,4,330
1,17,6,5,12
1,17,6,6,0
1,17,6,7,0
1,17,6,8,0
1,17,6,9,0
1,17,6,10,0
1,17,6,11,0
1,17,6,12,0
1,17,6,13,0
1,17,6,14,0
1,17,6,15,0
1,17,6,16,0
1,17,7,0,330
1,17,7,1,2772
1,17,7,2,6930
1,17,7,3,6600
1,17,7,4,2475
1,17,7,5,330
1,17,7,6,11
1,17,7,7,0
1,17,7,8,0
1,17,7,9,0
1,17,7,10,0
1,17,7,11,0
1,17,7,12,0
1,17,7,13,0
1,17,7,14,0
1,17,7,15,0
1,17,7,16,0
1,17,8,0,45
1,17,8,1,840
1,17,8,2,4410
1,17,8,3,8820
1,17,8,4,7350
1,17,8,5,2520
1,17,8,6,315
1,17,8,7,10
1,17,8,8,0
1,17,8,9,0
1,17,8,10,0
1,17,8,11,0
1,17,8,12,0
1,17,8,13,0
1,17,8,14,0
1,17,8,15,0
1,17,8,16,0
1,17,9,0,1
1,17,9,1,72
1,17,9,2,1008
1,17,9,3,4704
1,17,9,4,8820
1,17,9,5,7056
1,17,9,6,2352
1,17,9,7,288
1,17,9,8,9
1,17,9,9,0
1,17,9,10,0
1,17,9,11,0
1,17,9,12,0
1,17,9,13,0
1,17,9,14,0
1,17,9,15,0
1,17,9,16,0
1,17,10,0,0
1,17,10,1,0
1,17,10,2,36
1,17,10,3,672
1,17,10,4,3528
1,17,10,5,7056
1,17,10,6,5880
1,17,10,7,2016
1,17,10,8,252
1,17,10,9,8
1,17,10,10,0
1,17,10,11,0
1,17,10,12,0
1,17,10,13,0
1,17,10,14,0
1,17,10,15,0
1,17,10,16,0
1,17,11,0,0
1,17,11,1,0
1,17,11,2,0
1,17,11,3,0
1,17,11,4,210
1,17,11,5,1764
1,17,11,6,4410
1,17,11,7,4200
1,17,11,8,1575
1,17,11,9,210
1,17,11,10,7
1,17,11,11,0
1,17,11,12,0
1,17,11,13,0
1,17,11,14,0
1,17,11,15,0
1,17,11,16,0
1,17,12,0,0
1,17,12,1,0
1,17,12,2,0
1,17,12,3,0
1,17,12,4,0
1,17,12,5,0
1,17,12,6,462
1,17,12,7,1980
1,17,12,8,2475
1,17,12,9,1100
1,17,12,10,165
1,17,12,11,6
1,17,12,12,0
1,17,12,13,0
1,17,12,14,0
1,17,12,15,0
1,17,12,16,0
1,17,13,0,0
1,17,13,1,0
1,17,13,2,0
1,17,13,3,0
1,17,13,4,0
1,17,13,5,0
1,17,13,6,0
1,17,13,7,0
1,17,13,8,495
1,17,13,9,1100
1,17,13,10,660
1,17,13,11,120
1,17,13,12,5
1,17,13,13,0
1,17,13,14,0
1,17,13,15,0
1,17,13,16,0
1,17,14,0,0
1,17,14,1,0
1,17,14,2,0
1,17,14,3,0
1,17,14,4,0
1,17,14,5,0
1,17,14,6,0
1,17,14,7,0
1,17,14,8,0
1,17,14,9,0
1,17,14,10,286
1,17,14,11,312
1,17,14,12,78
1,17,14,13,4
1,17,14,14,0
1,17,14,15,0
1,17,14,16,0
1,17,15,0,0
1,17,15,1,0
1,17,15,2,0
1,17,15,3,0
1,17,15,4,0
1,17,15,5,0
1,17,15,6,0
1,17,15,7,0
1,17,15,8,0
1,17,15,9,0
1,17,15,10,0
1,17,15,11,0
1,17,15,12,91
1,17,15,13,42
1,17,15,14,3
1,17,15,15,0
1,17,15,16,0
1,17,16,0,0
1,17,16,1,0
1,17,16,2,0
1,17,16,3,0
1,17,16,4,0
1,17,16,5,0
1,17,16,6,0
1,17,16,7,0
1,17,16,8,0
1,17,16,9,0
1,17,16,10,0
1,17,16,11,0
1,17,16,12,0
1,17,16,13,0
1,17,16,14,15
1,17,16,15,2
1,17,16,16,0
1,17,17,0,0
1,17,17,1,0
1,17,17,2,0
1,17,17,3,0
1,17,17,4,0
1,17,17,5,0
1,17,17,6,0
1,17,17,7,0
1,17,17,8,0
1,17,17,9,0
1,17,17,10,0
1,17,17,11,0
1,17,17,12,0
1,17,17,13,0
1,17,17,14,0
1,17,17,15,0
1,17,17,16,1
.DONE.
