r,c,o,a,count
1,19,0,0,1
1,19,0,1,0
1,19,0,2,0
1,19,0,3,0
1,19,0,4,0
1,19,0,5,0
1,19,0,6,0
1,19,0,7,0
1,19,0,8,0
1,19,0,9,0
1,19,0,10,0
1,19,0,11,0
1,19,0,12,0
1,19,0,13,0
1,19,0,14,0
1,19,0,15,0
1,19,0,16,0
1,19,0,17,0
1,19,0,18,0
1,19,1,0,19
1,19,1,1,0
1,19,1,2,0
1,19,1,3,0
1,19,1,4,0
1,19,1,5,0
1,19,1,6,0
1,19,1,7,0
1,19,1,8,0
1,19,1,9,0
1,19,1,10,0
1,19,1,11,0
1,19,1,12,0
1,19,1,13,0
1,19,1,14,0
1,19,1,15,0
1,19,1,16,0
1,19,1,17,0
1,19,1,18,0
1,19,2,0,153
1,19,2,1,18
1,19,2,2,0
1,19,2,3,0
1,19,2,4,0
1,19,2,5,0
1,19,2,6,0
1,19,2,7,0
1,19,2,8,0
1,19,2,9,0
1,19,2,10,0
1,19,2,11,0
1,19,2,12,0
1,19,2,13,0
1,19,2,14,0
1,19,2,15,0
1,19,2,16,0
1,19,2,17,0
1,19,2,18,0
1,19,3,0,680
1,19,3,1,272
1,19,3,2,17
1,19,3,3,0
1,19,3,4,0
1,19,3,5,0
1,19,3,6,0
1,19,3,7,0
1,19,3,8,0
1,19,3,9,0
1,19,3,10,0
1,19,3,11,0
1,19,3,12,0
1,19,3,13,0
1,19,3,14,0
1,19,3,15,0
1,19,3,16,0
1,19,3,17,0
1,19,3,18,0
1,19,4,0,1820
1,19,4,1,1680
1,19,4,2,360
1,19,4,3,16
1,19,4,4,0
1,19,4,5,0
1,19,4,6,0
1,19,4,7,0
1,19,4,8,0
1,19,4,9,0
1,19,4,10,0
1,19,4,11,0
1,19,4,12,0
1,19,4,13,0
1,19,4,14,0
1,19,4,15,0
1,19,4,16,0
1,19,4,17,0
1,19,4,18,0
1,19,5,0,3003
1,19,5,1,5460
1,19,5,2,2730
1,19,5,3,420
1,19,5,4,15
1,19,5,5,0
1,19,5,6,0
1,19,5,7,0
1,19,5,8,0
1,19,5,9,0
1,19,5,10,0
1,19,5,11,0
1,19,5,12,0
1,19,5,13,0
1,19,5,14,0
1,19,5,15,0
1,19,5,16,0
1,19,5,17,0
1,19,5,18,0
1,19,6,0,3003
1,19,6,1,10010
1,19,6,2,10010
1,19,6,3,3640
1,19,6,4,455
1,19,6,5,14
1,19,6,6,0
1,19,6,7,0
1,19,6,8,0
1,19,6,9,0
1,19,6,10,0
1,19,6,11,0
1,19,6,12,0
1,19,6,13,0
1,19,6,14,0
1,19,6,15,0
1,19,6,16,0
1,19,6,17,0
1,19,6,18,0
1,19,7,0,1716
1,19,7,1,10296
1,19,7,2,19305
1,19,7,3,14300
1,19,7,4,4290
1,19,7,5,468
1,19,7,6,13
1,19,7,7,0
1,19,7,8,0
1,19,7,9,0
1,19,7,10,0
1,19,7,11,0
1,19,7,12,0
1,19,7,13,0
1,19,7,14,0
1,19,7,15,0
1,19,7,16,0
1,19,7,17,0
1,19,7,18,0
1,19,8,0,495
1,19,8,1,5544
1,19,8,2,19404
1,19,8,3,27720
1,19,8,4,17325
1,19,8,5,4620
1,19,8,6,462
1,19,8,7,12
1,19,8,8,0
1,19,8,9,0
1,19,8,10,0
1,19,8,11,0
1,19,8,12,0
1,19,8,13,0
1,19,8,14,0
1,19,8,15,0
1,19,8,16,0
1,19,8,17,0
1,19,8,18,0
1,19,9,0,55
1,19,9,1,1320
1,19,9,2,9240
1,19,9,3,25872
1,19,9,4,32340
1,19,9,5,18480
1,19,9,6,4620
1,19,9,7,440
1,19,9,8,11
